mass_A
t	x	y
5.220000000E0	3.906355643E-1	1.443609333E-1
5.230000000E0	3.946482424E-1	1.473639426E-1
5.240000000E0	3.983880771E-1	1.501638712E-1
5.250000000E0	4.016143534E-1	1.528507644E-1
5.260000000E0	4.045043716E-1	1.547907206E-1
5.270000000E0	4.074404508E-1	1.571617946E-1
5.280000000E0	4.096843398E-1	1.588985157E-1
5.290000000E0	4.116430561E-1	1.604583892E-1
5.300000000E0	4.134684748E-1	1.617970738E-1
5.310000000E0	4.149608533E-1	1.631442888E-1
5.320000000E0	4.160887581E-1	1.637647291E-1
5.330000000E0	4.167209319E-1	1.645517466E-1
5.340000000E0	4.171181717E-1	1.647797460E-1
5.350000000E0	4.170719200E-1	1.648770051E-1
5.360000000E0	4.167701834E-1	1.647255392E-1
5.370000000E0	4.165583647E-1	1.646060171E-1
5.380000000E0	4.154275424E-1	1.639675438E-1
5.390000000E0	4.142586641E-1	1.632195482E-1
5.400000000E0	4.125257148E-1	1.620237263E-1
5.410000000E0	4.106601102E-1	1.605280780E-1
5.420000000E0	4.088984171E-1	1.589596504E-1
5.430000000E0	4.061453209E-1	1.573368784E-1
5.440000000E0	4.032341566E-1	1.549998844E-1
5.450000000E0	4.000109281E-1	1.529418306E-1
5.460000000E0	3.967466406E-1	1.502697646E-1
5.470000000E0	3.929024299E-1	1.474635750E-1
5.480000000E0	3.888603605E-1	1.444876594E-1
5.490000000E0	3.845152990E-1	1.414636772E-1
5.500000000E0	3.798918727E-1	1.384270966E-1
5.510000000E0	3.744386624E-1	1.349591431E-1
5.520000000E0	3.692515014E-1	1.313605371E-1
5.530000000E0	3.633700372E-1	1.278291610E-1
5.540000000E0	3.572119166E-1	1.239921952E-1
5.550000000E0	3.508993163E-1	1.198951215E-1
5.560000000E0	3.438558124E-1	1.157606176E-1
5.570000000E0	3.370407253E-1	1.120675707E-1
5.580000000E0	3.296488311E-1	1.079921913E-1
5.590000000E0	3.219704289E-1	1.036918598E-1
5.600000000E0	3.136864585E-1	9.937687445E-2
5.610000000E0	3.053515665E-1	9.516379096E-2
5.620000000E0	2.964042259E-1	9.087257071E-2
5.630000000E0	2.875051212E-1	8.651047624E-2
5.640000000E0	2.779904761E-1	8.208267816E-2
5.650000000E0	2.687676831E-1	7.787588092E-2
5.660000000E0	2.584821178E-1	7.364967427E-2
5.670000000E0	2.481287894E-1	6.945838737E-2
5.680000000E0	2.374141260E-1	6.523934246E-2
5.690000000E0	2.265452461E-1	6.117155049E-2
5.700000000E0	2.157212958E-1	5.723790584E-2
5.710000000E0	2.043104822E-1	5.333136905E-2
5.720000000E0	1.922974468E-1	4.999932118E-2
5.730000000E0	1.808645986E-1	4.637388612E-2
5.740000000E0	1.691146439E-1	4.293429305E-2
5.750000000E0	1.570409383E-1	3.997382828E-2
5.760000000E0	1.447663242E-1	3.708847225E-2
5.770000000E0	1.322188355E-1	3.442982672E-2
5.780000000E0	1.194383973E-1	3.192147665E-2
5.790000000E0	1.069225443E-1	2.937088766E-2
5.800000000E0	9.337720163E-2	2.731951933E-2
5.810000000E0	8.019849522E-2	2.583920765E-2
5.820000000E0	6.696138678E-2	2.381305008E-2
5.830000000E0	5.337006155E-2	2.254308070E-2
5.840000000E0	3.973691632E-2	2.175740805E-2
5.850000000E0	2.621742682E-2	2.075563141E-2
5.860000000E0	1.260529640E-2	2.051164962E-2
5.870000000E0	-1.107542691E-3	1.997640522E-2
5.880000000E0	-1.455752250E-2	2.008051564E-2
5.890000000E0	-2.812437133E-2	2.036708542E-2
5.900000000E0	-4.164271342E-2	2.085521263E-2
5.910000000E0	-5.509056973E-2	2.193576048E-2
5.920000000E0	-6.847177738E-2	2.287349859E-2
5.930000000E0	-8.218577451E-2	2.438097104E-2
5.940000000E0	-9.523203342E-2	2.637159470E-2
5.950000000E0	-1.089683155E-1	2.839969339E-2
5.960000000E0	-1.216941940E-1	2.995495542E-2
5.970000000E0	-1.351471651E-1	3.217297415E-2
5.980000000E0	-1.478680742E-1	3.473266587E-2
5.990000000E0	-1.607352604E-1	3.715292240E-2
6.000000000E0	-1.732302981E-1	3.999332912E-2
6.010000000E0	-1.854279600E-1	4.293583171E-2
6.020000000E0	-1.970637633E-1	4.638196081E-2
6.030000000E0	-2.086800933E-1	4.966154711E-2
6.040000000E0	-2.198996585E-1	5.296752241E-2
6.050000000E0	-2.310693554E-1	5.667908716E-2
6.060000000E0	-2.419001375E-1	6.018018987E-2
6.070000000E0	-2.525953460E-1	6.401887344E-2
6.080000000E0	-2.627700330E-1	6.800674341E-2
6.090000000E0	-2.732116351E-1	7.237532768E-2
6.100000000E0	-2.821087109E-1	7.618944024E-2
6.110000000E0	-2.920167021E-1	8.117293618E-2
6.120000000E0	-3.012333632E-1	8.500900648E-2
6.130000000E0	-3.106686781E-1	8.944435947E-2
6.140000000E0	-3.188952781E-1	9.384104342E-2
6.150000000E0	-3.269328272E-1	9.793097457E-2
6.160000000E0	-3.350332831E-1	1.025124989E-1
6.170000000E0	-3.426204404E-1	1.069019461E-1
6.180000000E0	-3.498446312E-1	1.107856041E-1
6.190000000E0	-3.570271023E-1	1.150933810E-1
6.200000000E0	-3.633508403E-1	1.188637320E-1
6.210000000E0	-3.695190287E-1	1.227609622E-1
6.220000000E0	-3.752919068E-1	1.262305225E-1
6.230000000E0	-3.810977107E-1	1.303612453E-1
6.240000000E0	-3.859941797E-1	1.337380313E-1
6.250000000E0	-3.907643796E-1	1.370782601E-1
6.260000000E0	-3.956659279E-1	1.401416880E-1
6.270000000E0	-3.999773142E-1	1.431977981E-1
6.280000000E0	-4.036148751E-1	1.460607717E-1
6.290000000E0	-4.074421053E-1	1.488210948E-1
6.300000000E0	-4.105529343E-1	1.510372886E-1
6.310000000E0	-4.135197268E-1	1.533400485E-1
6.320000000E0	-4.161748539E-1	1.554455656E-1
6.330000000E0	-4.181436952E-1	1.570191105E-1
6.340000000E0	-4.198840685E-1	1.585011545E-1
6.350000000E0	-4.212412741E-1	1.598663169E-1
6.360000000E0	-4.224524105E-1	1.605333539E-1
6.370000000E0	-4.236764587E-1	1.614999838E-1
6.380000000E0	-4.240169722E-1	1.617181326E-1
6.390000000E0	-4.242305958E-1	1.619117094E-1
6.400000000E0	-4.241345738E-1	1.618228499E-1
6.410000000E0	-4.239340385E-1	1.616433350E-1
6.420000000E0	-4.234488731E-1	1.613097805E-1
6.430000000E0	-4.224921934E-1	1.602190949E-1
6.440000000E0	-4.210790462E-1	1.590778188E-1
6.450000000E0	-4.194874249E-1	1.577427194E-1
6.460000000E0	-4.176200238E-1	1.559898869E-1
6.470000000E0	-4.151842318E-1	1.540276303E-1
6.480000000E0	-4.123636793E-1	1.522845332E-1
6.490000000E0	-4.093310532E-1	1.496369898E-1
6.500000000E0	-4.062317321E-1	1.476269197E-1
6.510000000E0	-4.022135679E-1	1.446856449E-1
6.520000000E0	-3.986994316E-1	1.418065674E-1
6.530000000E0	-3.943618586E-1	1.386271741E-1
6.540000000E0	-3.898268981E-1	1.354694773E-1
6.550000000E0	-3.847930602E-1	1.321197393E-1
6.560000000E0	-3.796255153E-1	1.288534790E-1
6.570000000E0	-3.738198703E-1	1.248351955E-1
6.580000000E0	-3.679119242E-1	1.213187556E-1
6.590000000E0	-3.617142651E-1	1.173065290E-1
6.600000000E0	-3.550390864E-1	1.132992757E-1
6.610000000E0	-3.481236272E-1	1.090485834E-1
6.620000000E0	-3.411612880E-1	1.053380283E-1
6.630000000E0	-3.335510396E-1	1.010669649E-1
6.640000000E0	-3.254817155E-1	9.647841308E-2
6.650000000E0	-3.175172746E-1	9.280823743E-2
6.660000000E0	-3.088234089E-1	8.816568561E-2
6.670000000E0	-2.995981893E-1	8.378181578E-2
6.680000000E0	-2.908028928E-1	8.054161927E-2
6.690000000E0	-2.809509135E-1	7.535900535E-2
6.700000000E0	-2.713755349E-1	7.138651638E-2
6.710000000E0	-2.612968089E-1	6.745221061E-2
6.720000000E0	-2.508031599E-1	6.346194274E-2
6.730000000E0	-2.404067492E-1	5.979623313E-2
6.740000000E0	-2.298754766E-1	5.651989439E-2
6.750000000E0	-2.192957816E-1	5.327189087E-2
6.760000000E0	-2.081505472E-1	4.997505737E-2
6.770000000E0	-1.966204230E-1	4.683536642E-2
6.780000000E0	-1.850071985E-1	4.365154255E-2
6.790000000E0	-1.730632201E-1	4.070663576E-2
6.800000000E0	-1.611957761E-1	3.836875246E-2
6.810000000E0	-1.491417753E-1	3.553422195E-2
6.820000000E0	-1.371537908E-1	3.342738188E-2
6.830000000E0	-1.246145708E-1	3.135816664E-2
6.840000000E0	-1.122460315E-1	2.957343885E-2
6.850000000E0	-9.953787902E-2	2.813283209E-2
6.860000000E0	-8.724285447E-2	2.623927741E-2
6.870000000E0	-7.439805406E-2	2.463889174E-2
6.880000000E0	-6.185427012E-2	2.372652154E-2
6.890000000E0	-4.906040864E-2	2.271346522E-2
6.900000000E0	-3.635191993E-2	2.208003328E-2
6.910000000E0	-2.350615568E-2	2.167998745E-2
6.920000000E0	-1.088580286E-2	2.148405047E-2
6.930000000E0	1.973202377E-3	2.134583161E-2
6.940000000E0	1.440688446E-2	2.200492573E-2
6.950000000E0	2.738767537E-2	2.222189309E-2
6.960000000E0	3.976532884E-2	2.325744917E-2
6.970000000E0	5.196910749E-2	2.416425940E-2
6.980000000E0	6.494789902E-2	2.549262701E-2
6.990000000E0	7.695554657E-2	2.707530434E-2
7.000000000E0	8.911387742E-2	2.842534244E-2
7.010000000E0	1.014968091E-1	3.022430552E-2
7.020000000E0	1.131750159E-1	3.225083890E-2
7.030000000E0	1.248146188E-1	3.473456653E-2
7.040000000E0	1.361992713E-1	3.729971942E-2
7.050000000E0	1.470474052E-1	3.972994138E-2
7.060000000E0	1.575776722E-1	4.207907062E-2
7.070000000E0	1.682854085E-1	4.477070146E-2
7.080000000E0	1.787188891E-1	4.767896428E-2
7.090000000E0	1.890864408E-1	5.092785273E-2
7.100000000E0	1.992490226E-1	5.415564276E-2
7.110000000E0	2.087049141E-1	5.725590597E-2
7.120000000E0	2.181677368E-1	6.005814758E-2
7.130000000E0	2.271800096E-1	6.367962197E-2
7.140000000E0	2.360412731E-1	6.681687385E-2
7.150000000E0	2.449400609E-1	7.030577204E-2
7.160000000E0	2.531960944E-1	7.365260350E-2
7.170000000E0	2.614508165E-1	7.693830384E-2
7.180000000E0	2.693299266E-1	8.006428482E-2
7.190000000E0	2.768377617E-1	8.341684604E-2
7.200000000E0	2.842114654E-1	8.700157595E-2
7.210000000E0	2.911672799E-1	9.051218455E-2
7.220000000E0	2.978971731E-1	9.386085273E-2
7.230000000E0	3.041104102E-1	9.686001176E-2
7.240000000E0	3.101478854E-1	9.983910770E-2
7.250000000E0	3.160178764E-1	1.027221026E-1
7.260000000E0	3.216031828E-1	1.055898806E-1
7.270000000E0	3.268088791E-1	1.083313832E-1
7.280000000E0	3.315074502E-1	1.110958154E-1
7.290000000E0	3.360481800E-1	1.138418813E-1
7.300000000E0	3.404745089E-1	1.163505465E-1
7.310000000E0	3.440053858E-1	1.184221739E-1
7.320000000E0	3.479913948E-1	1.209345787E-1
7.330000000E0	3.511048858E-1	1.227719681E-1
7.340000000E0	3.540940304E-1	1.243793662E-1
7.350000000E0	3.568801974E-1	1.259961523E-1
7.360000000E0	3.589787914E-1	1.272179315E-1
7.370000000E0	3.611226504E-1	1.285870890E-1
7.380000000E0	3.632004773E-1	1.298500512E-1
7.390000000E0	3.647713262E-1	1.306285913E-1
7.400000000E0	3.659542910E-1	1.314439256E-1
7.410000000E0	3.664632289E-1	1.316672278E-1
7.420000000E0	3.674753077E-1	1.323040517E-1
7.430000000E0	3.678101924E-1	1.326891596E-1
7.440000000E0	3.678110478E-1	1.327055402E-1
7.450000000E0	3.676081837E-1	1.325305010E-1
7.460000000E0	3.665682361E-1	1.319128434E-1
7.470000000E0	3.659650490E-1	1.313178914E-1
7.480000000E0	3.646925736E-1	1.302720622E-1
7.490000000E0	3.632327169E-1	1.294055029E-1
7.500000000E0	3.614379304E-1	1.282559018E-1
7.510000000E0	3.589438480E-1	1.268360003E-1
7.520000000E0	3.567210344E-1	1.254211676E-1
7.530000000E0	3.540686843E-1	1.236948511E-1
7.540000000E0	3.508254328E-1	1.217189751E-1
7.550000000E0	3.477437996E-1	1.196553980E-1
7.560000000E0	3.436057431E-1	1.170724276E-1
7.570000000E0	3.399525348E-1	1.150597229E-1
7.580000000E0	3.356939514E-1	1.125300293E-1
7.590000000E0	3.311102021E-1	1.097486345E-1
7.600000000E0	3.261802499E-1	1.069461195E-1
7.610000000E0	3.208016911E-1	1.039455382E-1
7.620000000E0	3.153857886E-1	1.011443510E-1
7.630000000E0	3.099338941E-1	9.811509383E-2
7.640000000E0	3.038201200E-1	9.515204533E-2
7.650000000E0	2.975790368E-1	9.215026563E-2
7.660000000E0	2.905337273E-1	8.838480614E-2
7.670000000E0	2.838495833E-1	8.522464157E-2
7.680000000E0	2.764564127E-1	8.174542735E-2
7.690000000E0	2.690314556E-1	7.837129012E-2
7.700000000E0	2.612584324E-1	7.511271161E-2
7.710000000E0	2.525773851E-1	7.116757515E-2
7.720000000E0	2.446804961E-1	6.811979702E-2
7.730000000E0	2.357608560E-1	6.483644760E-2
7.740000000E0	2.266627740E-1	6.138475643E-2
7.750000000E0	2.176766767E-1	5.821155001E-2
7.760000000E0	2.084600078E-1	5.519780791E-2
7.770000000E0	1.990287955E-1	5.220025509E-2
7.780000000E0	1.888032819E-1	4.873508497E-2
7.790000000E0	1.784651717E-1	4.572715876E-2
7.800000000E0	1.678483996E-1	4.288867823E-2
7.810000000E0	1.573113030E-1	4.015391374E-2
7.820000000E0	1.465834104E-1	3.751915755E-2
7.830000000E0	1.357463706E-1	3.504614066E-2
7.840000000E0	1.249206170E-1	3.295482357E-2
7.850000000E0	1.134225049E-1	3.069180920E-2
7.860000000E0	1.023830856E-1	2.897002151E-2
7.870000000E0	9.050417487E-2	2.721524932E-2
7.880000000E0	7.865123168E-2	2.576620201E-2
7.890000000E0	6.696387765E-2	2.415001430E-2
7.900000000E0	5.507729441E-2	2.294677010E-2
7.910000000E0	4.297265977E-2	2.204639325E-2
7.920000000E0	3.125402363E-2	2.149998293E-2
7.930000000E0	1.885491906E-2	2.096114319E-2
7.940000000E0	6.750313215E-3	2.083356311E-2
7.950000000E0	-5.331439342E-3	2.094034224E-2
7.960000000E0	-1.737596115E-2	2.132581831E-2
7.970000000E0	-2.942192890E-2	2.170071651E-2
7.980000000E0	-4.145732336E-2	2.219557870E-2
7.990000000E0	-5.346138451E-2	2.298568689E-2
8.000000000E0	-6.533328238E-2	2.408161145E-2
8.010000000E0	-7.704347004E-2	2.500785197E-2
8.020000000E0	-8.916708479E-2	2.634131281E-2
8.030000000E0	-1.003465216E-1	2.825874257E-2
8.040000000E0	-1.119775696E-1	2.975019112E-2
8.050000000E0	-1.231827275E-1	3.145409147E-2
8.060000000E0	-1.348809645E-1	3.342669340E-2
8.070000000E0	-1.458551089E-1	3.551404762E-2
8.080000000E0	-1.567992980E-1	3.799735223E-2
8.090000000E0	-1.674021228E-1	4.015413493E-2
8.100000000E0	-1.780003285E-1	4.272059427E-2
8.110000000E0	-1.882237596E-1	4.526689427E-2
8.120000000E0	-1.984549569E-1	4.824519791E-2
8.130000000E0	-2.087521465E-1	5.127101428E-2
8.140000000E0	-2.182393782E-1	5.389747341E-2
8.150000000E0	-2.280404526E-1	5.667350661E-2
8.160000000E0	-2.372189028E-1	5.983377238E-2
8.170000000E0	-2.461802709E-1	6.300377841E-2
8.180000000E0	-2.550262321E-1	6.618290910E-2
8.190000000E0	-2.638424335E-1	6.941905674E-2
8.200000000E0	-2.723827589E-1	7.278988628E-2
8.210000000E0	-2.800668238E-1	7.588165624E-2
8.220000000E0	-2.882440204E-1	7.985834410E-2
8.230000000E0	-2.953577024E-1	8.289589639E-2
8.240000000E0	-3.024652066E-1	8.590026910E-2
8.250000000E0	-3.099594416E-1	8.937144805E-2
8.260000000E0	-3.163296489E-1	9.280352514E-2
8.270000000E0	-3.224071536E-1	9.607725052E-2
8.280000000E0	-3.282394639E-1	9.926124817E-2
8.290000000E0	-3.339352103E-1	1.023917494E-1
8.300000000E0	-3.394921553E-1	1.054484170E-1
8.310000000E0	-3.442307718E-1	1.080079838E-1
8.320000000E0	-3.489085528E-1	1.104744639E-1
8.330000000E0	-3.532892889E-1	1.133075369E-1
8.340000000E0	-3.575185382E-1	1.153992484E-1
8.350000000E0	-3.615569604E-1	1.181105558E-1
8.360000000E0	-3.648824612E-1	1.198681002E-1
8.370000000E0	-3.679237815E-1	1.218294594E-1
8.380000000E0	-3.707942477E-1	1.235460118E-1
8.390000000E0	-3.735275380E-1	1.249078317E-1
8.400000000E0	-3.755247904E-1	1.262325778E-1
8.410000000E0	-3.777809854E-1	1.276493062E-1
8.420000000E0	-3.794648602E-1	1.289414727E-1
8.430000000E0	-3.808589857E-1	1.294401735E-1
8.440000000E0	-3.817735267E-1	1.304798597E-1
8.450000000E0	-3.825394925E-1	1.307691480E-1
8.460000000E0	-3.827735734E-1	1.309503833E-1
8.470000000E0	-3.827724657E-1	1.308850697E-1
8.480000000E0	-3.826849996E-1	1.308234301E-1
8.490000000E0	-3.824770026E-1	1.306771499E-1
8.500000000E0	-3.813850106E-1	1.304240912E-1
8.510000000E0	-3.800519344E-1	1.293711953E-1
8.520000000E0	-3.784954254E-1	1.287004318E-1
8.530000000E0	-3.767556810E-1	1.275522401E-1
8.540000000E0	-3.750405525E-1	1.261128561E-1
8.550000000E0	-3.723686764E-1	1.245305523E-1
8.560000000E0	-3.695837239E-1	1.229446170E-1
8.570000000E0	-3.665740443E-1	1.212198792E-1
8.580000000E0	-3.634106289E-1	1.194307861E-1
8.590000000E0	-3.599920569E-1	1.170121799E-1
8.600000000E0	-3.560524406E-1	1.149563030E-1
8.610000000E0	-3.517759824E-1	1.121410065E-1
8.620000000E0	-3.473836386E-1	1.097211408E-1
8.630000000E0	-3.426637897E-1	1.072363442E-1
8.640000000E0	-3.375540343E-1	1.043610055E-1
8.650000000E0	-3.323508369E-1	1.012031575E-1
8.660000000E0	-3.265813171E-1	9.815022741E-2
8.670000000E0	-3.205243380E-1	9.500726383E-2
8.680000000E0	-3.145225386E-1	9.179415917E-2
8.690000000E0	-3.080964914E-1	8.854896131E-2
8.700000000E0	-3.011161888E-1	8.527110752E-2
8.710000000E0	-2.941904118E-1	8.225245101E-2
8.720000000E0	-2.865239948E-1	7.901603273E-2
8.730000000E0	-2.789150979E-1	7.520965811E-2
8.740000000E0	-2.714230500E-1	7.231736128E-2
8.750000000E0	-2.630010855E-1	6.908886173E-2
8.760000000E0	-2.547107624E-1	6.606439537E-2
8.770000000E0	-2.461446273E-1	6.292793881E-2
8.780000000E0	-2.372308221E-1	5.977971848E-2
8.790000000E0	-2.282010387E-1	5.660679721E-2
8.800000000E0	-2.190564187E-1	5.363591649E-2
8.810000000E0	-2.091479631E-1	5.055928119E-2
8.820000000E0	-1.997747203E-1	4.811295540E-2
8.830000000E0	-1.896116148E-1	4.519414672E-2
8.840000000E0	-1.793708465E-1	4.248503794E-2
8.850000000E0	-1.695812814E-1	4.023425435E-2
8.860000000E0	-1.595883261E-1	3.821099078E-2
8.870000000E0	-1.489285337E-1	3.588869386E-2
8.880000000E0	-1.386149124E-1	3.361889800E-2
8.890000000E0	-1.278138463E-1	3.173808710E-2
8.900000000E0	-1.165635248E-1	2.995401905E-2
8.910000000E0	-1.059672606E-1	2.877929560E-2
8.920000000E0	-9.433081084E-2	2.660934895E-2
8.930000000E0	-8.349050811E-2	2.498551000E-2
8.940000000E0	-7.208243760E-2	2.413517196E-2
8.950000000E0	-6.086957989E-2	2.290185965E-2
8.960000000E0	-4.946732594E-2	2.226706596E-2
8.970000000E0	-3.829015541E-2	2.171807030E-2
8.980000000E0	-2.670469569E-2	2.093538659E-2
8.990000000E0	-1.559444618E-2	2.055586354E-2
9.000000000E0	-4.113489106E-3	2.018968084E-2
9.010000000E0	7.114908793E-3	2.049793184E-2
9.020000000E0	1.843095215E-2	2.086887352E-2
9.030000000E0	2.942499125E-2	2.113311067E-2
9.040000000E0	4.074803263E-2	2.179567238E-2
9.050000000E0	5.151237216E-2	2.261190546E-2
9.060000000E0	6.293076825E-2	2.372448020E-2
9.070000000E0	7.356705018E-2	2.526007055E-2
9.080000000E0	8.478762597E-2	2.687392325E-2
9.090000000E0	9.507796975E-2	2.794905813E-2
9.100000000E0	1.058694945E-1	2.937328989E-2
9.110000000E0	1.161356394E-1	3.112179084E-2
9.120000000E0	1.264325558E-1	3.323229189E-2
9.130000000E0	1.362649319E-1	3.500192886E-2
9.140000000E0	1.463397206E-1	3.730970548E-2
9.150000000E0	1.557409067E-1	3.969951502E-2
9.160000000E0	1.649119417E-1	4.189031064E-2
9.170000000E0	1.740511433E-1	4.431444973E-2
9.180000000E0	1.830146451E-1	4.699315039E-2
9.190000000E0	1.918109118E-1	4.975373272E-2
9.200000000E0	2.003788950E-1	5.249529033E-2
9.210000000E0	2.086279035E-1	5.526859480E-2
9.220000000E0	2.167461408E-1	5.799029055E-2
9.230000000E0	2.242363613E-1	6.088032130E-2
9.240000000E0	2.313457305E-1	6.367471513E-2
9.250000000E0	2.387476389E-1	6.646621140E-2
9.260000000E0	2.460192217E-1	6.937131502E-2
9.270000000E0	2.523222835E-1	7.197973355E-2
9.280000000E0	2.587070296E-1	7.497278275E-2
9.290000000E0	2.651705365E-1	7.764843628E-2
9.300000000E0	2.707476681E-1	7.985687862E-2
9.310000000E0	2.763923022E-1	8.244765483E-2
9.320000000E0	2.818667370E-1	8.509261868E-2
9.330000000E0	2.871295208E-1	8.778950682E-2
9.340000000E0	2.917485836E-1	8.987726456E-2
9.350000000E0	2.962712611E-1	9.227906563E-2
9.360000000E0	3.001391536E-1	9.410805419E-2
9.370000000E0	3.040652769E-1	9.646102851E-2
9.380000000E0	3.073885126E-1	9.817448873E-2
9.390000000E0	3.110168538E-1	9.985476313E-2
9.400000000E0	3.142854869E-1	1.013730348E-1
9.410000000E0	3.169030524E-1	1.027391323E-1
9.420000000E0	3.192521784E-1	1.040549990E-1
9.430000000E0	3.213208214E-1	1.053687318E-1
9.440000000E0	3.234154347E-1	1.066345572E-1
9.450000000E0	3.249951329E-1	1.072850997E-1
9.460000000E0	3.265433173E-1	1.082017395E-1
9.470000000E0	3.273245142E-1	1.086305147E-1
9.480000000E0	3.282509987E-1	1.093800825E-1
9.490000000E0	3.285913742E-1	1.096013244E-1
9.500000000E0	3.290554524E-1	1.096612477E-1
9.510000000E0	3.287898683E-1	1.097068619E-1
9.520000000E0	3.284350690E-1	1.096687902E-1
9.530000000E0	3.282604996E-1	1.095217719E-1
9.540000000E0	3.272464310E-1	1.085892344E-1
9.550000000E0	3.264755878E-1	1.082049274E-1
9.560000000E0	3.250416561E-1	1.071021241E-1
9.570000000E0	3.235405242E-1	1.064293696E-1
9.580000000E0	3.212537375E-1	1.053056839E-1
9.590000000E0	3.191576387E-1	1.039258561E-1
9.600000000E0	3.165178359E-1	1.025127897E-1
9.610000000E0	3.133913211E-1	1.010645221E-1
9.620000000E0	3.103229255E-1	9.948844337E-2
9.630000000E0	3.070628503E-1	9.790942992E-2
9.640000000E0	3.036825763E-1	9.611849018E-2
9.650000000E0	2.994952682E-1	9.392492144E-2
9.660000000E0	2.952145167E-1	9.216168876E-2
9.670000000E0	2.907353826E-1	8.977517602E-2
9.680000000E0	2.861674276E-1	8.763007050E-2
9.690000000E0	2.811420354E-1	8.528788172E-2
9.700000000E0	2.755091183E-1	8.259841598E-2
9.710000000E0	2.702467583E-1	8.019824565E-2
9.720000000E0	2.645467006E-1	7.767978249E-2
9.730000000E0	2.583656803E-1	7.505245009E-2
9.740000000E0	2.519257268E-1	7.239730167E-2
9.750000000E0	2.456468683E-1	6.977808662E-2
9.760000000E0	2.388029908E-1	6.682843600E-2
9.770000000E0	2.314434114E-1	6.418250202E-2
9.780000000E0	2.242263064E-1	6.139590555E-2
9.790000000E0	2.164926141E-1	5.851064218E-2
9.800000000E0	2.086062355E-1	5.575311653E-2
9.810000000E0	2.006729768E-1	5.319495207E-2
9.820000000E0	1.921907037E-1	5.048898798E-2
9.830000000E0	1.841332310E-1	4.798491047E-2
9.840000000E0	1.752722688E-1	4.561689670E-2
9.850000000E0	1.662407802E-1	4.299556835E-2
9.860000000E0	1.571104003E-1	4.043496356E-2
