mass_A
t	y	v
3.091000000E1	2.717569880E-2	1.453268008E-1
3.092000000E1	2.712594147E-2	1.437864566E-1
3.093000000E1	2.721995832E-2	1.454019896E-1
3.094000000E1	2.719900673E-2	1.417976665E-1
3.095000000E1	2.730092878E-2	1.293077141E-1
3.096000000E1	2.733257870E-2	1.360477148E-1
3.097000000E1	2.738327036E-2	1.163431629E-1
3.098000000E1	2.726914731E-2	9.798779166E-2
3.099000000E1	2.728689142E-2	1.191792174E-1
3.100000000E1	2.738608040E-2	9.256205346E-2
3.101000000E1	2.737279842E-2	8.612111852E-2
3.102000000E1	2.745423762E-2	1.011894326E-1
3.103000000E1	2.753844412E-2	8.099134521E-2
3.104000000E1	2.745908118E-2	8.257887601E-2
3.105000000E1	2.754849448E-2	7.609467745E-2
3.106000000E1	2.745229680E-2	6.863579457E-2
3.107000000E1	2.757325164E-2	6.741155734E-2
3.108000000E1	2.745592365E-2	4.050955744E-2
3.109000000E1	2.742251479E-2	4.920293813E-2
3.110000000E1	2.753175354E-2	6.310537812E-2
3.111000000E1	2.746593237E-2	3.324124731E-2
3.112000000E1	2.743312268E-2	1.667795244E-2
3.113000000E1	2.742378595E-2	1.460184752E-2
3.114000000E1	2.742995254E-2	5.488494159E-3
3.115000000E1	2.740807913E-2	4.462624361E-3
3.116000000E1	2.738039608E-2	7.317417129E-3
3.117000000E1	2.738282481E-2	7.202530699E-3
3.118000000E1	2.737434013E-2	7.622927728E-3
3.119000000E1	2.737596573E-2	6.357087447E-3
3.120000000E1	2.739082571E-2	4.955363685E-3
3.121000000E1	2.738441248E-2	7.958343857E-3
3.122000000E1	2.738943651E-2	1.199562405E-2
3.123000000E1	2.740167780E-2	2.425352678E-2
3.124000000E1	2.742813978E-2	4.531813550E-2
3.125000000E1	2.731957046E-2	4.595819712E-2
3.126000000E1	2.733281668E-2	3.105737671E-2
3.127000000E1	2.734890350E-2	4.648067363E-2
3.128000000E1	2.724912321E-2	6.186152583E-2
3.129000000E1	2.728532166E-2	5.577510179E-2
3.130000000E1	2.728753753E-2	7.067513956E-2
3.131000000E1	2.717026072E-2	6.429353480E-2
3.132000000E1	2.722635873E-2	7.229367246E-2
3.133000000E1	2.714581950E-2	7.820373295E-2
3.134000000E1	2.716186263E-2	7.839436491E-2
3.135000000E1	2.709658238E-2	9.687016523E-2
3.136000000E1	2.698453407E-2	9.145509540E-2
3.137000000E1	2.707762698E-2	1.054953846E-1
3.138000000E1	2.700195063E-2	1.217140619E-1
3.139000000E1	2.688548882E-2	1.138789751E-1
3.140000000E1	2.699811604E-2	9.727662427E-2
3.141000000E1	2.695086016E-2	1.123798200E-1
3.142000000E1	2.688545978E-2	1.384871961E-1
3.143000000E1	2.687115283E-2	1.407520872E-1
3.144000000E1	2.679074077E-2	1.322494231E-1
3.145000000E1	2.671471816E-2	1.473801442E-1
3.146000000E1	2.671100629E-2	1.571059811E-1
3.147000000E1	2.670527208E-2	1.508444639E-1
3.148000000E1	2.667751705E-2	1.562640613E-1
3.149000000E1	2.665461295E-2	1.533865833E-1
3.150000000E1	2.657138700E-2	1.529854564E-1
3.151000000E1	2.655039438E-2	1.556947668E-1
3.152000000E1	2.655030700E-2	1.574831761E-1
3.153000000E1	2.656367292E-2	1.560923923E-1
3.154000000E1	2.652483602E-2	1.596124321E-1
3.155000000E1	2.650854350E-2	1.554799521E-1
3.156000000E1	2.646542554E-2	1.584121517E-1
3.157000000E1	2.645835811E-2	1.703930802E-1
3.158000000E1	2.638854834E-2	1.770928504E-1
3.159000000E1	2.625611561E-2	1.930341138E-1
3.160000000E1	2.629429464E-2	1.791096365E-1
3.161000000E1	2.624343293E-2	1.603714099E-1
3.162000000E1	2.626020537E-2	1.704969803E-1
3.163000000E1	2.621864893E-2	1.858199083E-1
3.164000000E1	2.608076863E-2	2.022082122E-1
3.165000000E1	2.612186397E-2	1.861130127E-1
3.166000000E1	2.610894525E-2	1.650047391E-1
3.167000000E1	2.610500456E-2	1.807822279E-1
3.168000000E1	2.607657771E-2	1.994081537E-1
3.169000000E1	2.596196100E-2	1.899825493E-1
3.170000000E1	2.596313144E-2	1.697893658E-1
3.171000000E1	2.593904806E-2	1.626968009E-1
3.172000000E1	2.590483776E-2	1.934636568E-1
3.173000000E1	2.582453501E-2	2.120072782E-1
3.174000000E1	2.578720117E-2	1.792797560E-1
3.175000000E1	2.576856818E-2	1.710824330E-1
3.176000000E1	2.579495931E-2	1.858015240E-1
3.177000000E1	2.564454918E-2	1.941446255E-1
3.178000000E1	2.562262088E-2	1.877228712E-1
3.179000000E1	2.562525729E-2	1.701077815E-1
3.180000000E1	2.561780283E-2	1.586042983E-1
3.181000000E1	2.559253047E-2	1.637118541E-1
3.182000000E1	2.563230008E-2	1.604691185E-1
3.183000000E1	2.562816673E-2	1.706929436E-1
3.184000000E1	2.550057429E-2	1.874622074E-1
3.185000000E1	2.547071187E-2	1.801332608E-1
3.186000000E1	2.548938822E-2	1.651347367E-1
3.187000000E1	2.546904387E-2	1.532395535E-1
3.188000000E1	2.538216933E-2	1.534087146E-1
3.189000000E1	2.538294747E-2	1.519318591E-1
3.190000000E1	2.529798460E-2	1.478638555E-1
3.191000000E1	2.525417460E-2	1.468776965E-1
3.192000000E1	2.518254950E-2	1.491700372E-1
3.193000000E1	2.525350599E-2	1.462180719E-1
3.194000000E1	2.510444845E-2	1.446509433E-1
3.195000000E1	2.507910438E-2	1.375916921E-1
3.196000000E1	2.504109881E-2	1.314340864E-1
3.197000000E1	2.500387969E-2	1.175928887E-1
3.198000000E1	2.516453458E-2	1.060687422E-1
3.199000000E1	2.502425403E-2	1.227040392E-1
3.200000000E1	2.497506852E-2	1.145964119E-1
3.201000000E1	2.498176070E-2	9.558518599E-2
3.202000000E1	2.512479292E-2	1.005805029E-1
3.203000000E1	2.496439665E-2	8.362184957E-2
3.204000000E1	2.510546458E-2	7.864868884E-2
3.205000000E1	2.499558194E-2	7.929456459E-2
3.206000000E1	2.510265779E-2	6.970197275E-2
3.207000000E1	2.486150637E-2	5.780465056E-2
3.208000000E1	2.490258180E-2	6.875117701E-2
3.209000000E1	2.478029611E-2	6.792764592E-2
3.210000000E1	2.485174744E-2	3.569673547E-2
3.211000000E1	2.486661512E-2	5.230588692E-2
3.212000000E1	2.467887093E-2	5.256043552E-2
3.213000000E1	2.469681055E-2	2.356771417E-2
3.214000000E1	2.469669453E-2	1.513030616E-2
3.215000000E1	2.473097013E-2	3.245875209E-2
3.216000000E1	2.463168838E-2	4.946940912E-2
3.217000000E1	2.463322349E-2	3.248178290E-2
3.218000000E1	2.462615379E-2	9.212943448E-3
3.219000000E1	2.461925134E-2	3.976636778E-3
3.220000000E1	2.460823395E-2	1.917995365E-3
3.221000000E1	2.460467159E-2	5.785905616E-4
3.222000000E1	2.460927385E-2	3.994432527E-4
3.223000000E1	2.460557724E-2	6.641101114E-3
3.224000000E1	2.457418613E-2	9.338778589E-3
3.225000000E1	2.455967901E-2	2.296074663E-2
3.226000000E1	2.452144776E-2	4.214322836E-2
3.227000000E1	2.465505569E-2	4.223940661E-2
3.228000000E1	2.462127223E-2	2.825177445E-2
3.229000000E1	2.458576561E-2	2.669283620E-2
3.230000000E1	2.455039648E-2	5.665659108E-2
3.231000000E1	2.468023003E-2	5.574079642E-2
3.232000000E1	2.461899191E-2	4.127177479E-2
3.233000000E1	2.451775573E-2	6.490707940E-2
3.234000000E1	2.467121294E-2	5.661043601E-2
3.235000000E1	2.463300879E-2	6.865799963E-2
3.236000000E1	2.465892546E-2	8.178847068E-2
3.237000000E1	2.454380606E-2	7.763683833E-2
3.238000000E1	2.469462881E-2	7.656388484E-2
3.239000000E1	2.458803748E-2	8.561155538E-2
3.240000000E1	2.465124293E-2	1.058841020E-1
3.241000000E1	2.475584270E-2	9.400437326E-2
3.242000000E1	2.451625074E-2	1.049770402E-1
3.243000000E1	2.467190483E-2	1.173120925E-1
3.244000000E1	2.478353188E-2	1.094877358E-1
3.245000000E1	2.461497350E-2	9.579644169E-2
3.246000000E1	2.478495362E-2	1.124788043E-1
3.247000000E1	2.481496836E-2	1.386943386E-1
3.248000000E1	2.491818641E-2	1.383439595E-1
3.249000000E1	2.494705126E-2	1.324030793E-1
3.250000000E1	2.500423925E-2	1.326019511E-1
3.251000000E1	2.505631018E-2	1.410720444E-1
3.252000000E1	2.507565999E-2	1.460726472E-1
3.253000000E1	2.513363569E-2	1.554117011E-1
3.254000000E1	2.514220005E-2	1.571356870E-1
3.255000000E1	2.520767644E-2	1.611391158E-1
3.256000000E1	2.518227236E-2	1.611244122E-1
3.257000000E1	2.520573414E-2	1.577669329E-1
3.258000000E1	2.520024045E-2	1.600865003E-1
3.259000000E1	2.522562088E-2	1.534435470E-1
3.260000000E1	2.526783224E-2	1.538755519E-1
3.261000000E1	2.532771271E-2	1.507047886E-1
3.262000000E1	2.537097318E-2	1.522433016E-1
3.263000000E1	2.542798484E-2	1.541117370E-1
3.264000000E1	2.548784477E-2	1.545861114E-1
3.265000000E1	2.548189523E-2	1.523071486E-1
3.266000000E1	2.552031825E-2	1.520922014E-1
3.267000000E1	2.559395195E-2	1.518246922E-1
3.268000000E1	2.562962590E-2	1.510867016E-1
3.269000000E1	2.566032518E-2	1.536879193E-1
3.270000000E1	2.568690056E-2	1.519839976E-1
3.271000000E1	2.576860868E-2	1.492353929E-1
3.272000000E1	2.580375992E-2	1.501151172E-1
3.273000000E1	2.584684238E-2	1.521750514E-1
3.274000000E1	2.586448314E-2	1.464106402E-1
3.275000000E1	2.591653070E-2	1.489400243E-1
3.276000000E1	2.593502780E-2	1.508742749E-1
3.277000000E1	2.599225951E-2	1.487630447E-1
3.278000000E1	2.602381529E-2	1.488165495E-1
3.279000000E1	2.607155117E-2	1.473090909E-1
3.280000000E1	2.609889811E-2	1.488560862E-1
3.281000000E1	2.615834744E-2	1.479154636E-1
3.282000000E1	2.618681701E-2	1.474932910E-1
3.283000000E1	2.623814242E-2	1.487011692E-1
3.284000000E1	2.627490620E-2	1.490819245E-1
3.285000000E1	2.630957866E-2	1.476378640E-1
3.286000000E1	2.635284674E-2	1.470165328E-1
3.287000000E1	2.639781517E-2	1.403389486E-1
3.288000000E1	2.645399731E-2	1.355986271E-1
3.289000000E1	2.651137683E-2	1.390677609E-1
3.290000000E1	2.654811288E-2	1.234448119E-1
3.291000000E1	2.650985891E-2	1.036245378E-1
3.292000000E1	2.654241968E-2	1.176781639E-1
3.293000000E1	2.659030083E-2	1.353928667E-1
3.294000000E1	2.666767392E-2	1.295655370E-1
3.295000000E1	2.670830311E-2	9.896443970E-2
3.296000000E1	2.667561323E-2	9.587589823E-2
3.297000000E1	2.672287595E-2	1.231314325E-1
3.298000000E1	2.681610313E-2	1.001473333E-1
3.299000000E1	2.672897094E-2	8.528079495E-2
3.300000000E1	2.681000242E-2	1.076206567E-1
3.301000000E1	2.689098351E-2	8.399506533E-2
3.302000000E1	2.682488084E-2	8.421572223E-2
3.303000000E1	2.690057339E-2	8.291000746E-2
3.304000000E1	2.685073477E-2	7.482958313E-2
3.305000000E1	2.692743772E-2	6.946631909E-2
3.306000000E1	2.686742675E-2	6.874534752E-2
3.307000000E1	2.698887071E-2	7.119732925E-2
3.308000000E1	2.690327287E-2	6.848192256E-2
3.309000000E1	2.701883521E-2	6.792369967E-2
3.310000000E1	2.692558121E-2	3.257682177E-2
3.311000000E1	2.691922432E-2	5.010244846E-2
3.312000000E1	2.707798427E-2	6.466972199E-2
3.313000000E1	2.698868946E-2	3.583202253E-2
3.314000000E1	2.694645795E-2	2.943100443E-2
3.315000000E1	2.693644598E-2	3.543189281E-2
3.316000000E1	2.702634642E-2	4.035448554E-2
3.317000000E1	2.700563378E-2	2.991085594E-2
3.318000000E1	2.698552121E-2	7.862877159E-3
3.319000000E1	2.697808722E-2	4.579291932E-3
3.320000000E1	2.697016237E-2	3.529220320E-3
3.321000000E1	2.697393488E-2	8.999943905E-4
3.322000000E1	2.696860886E-2	1.124877472E-3
3.323000000E1	2.697497874E-2	1.235958397E-3
3.324000000E1	2.697969335E-2	2.265917804E-3
3.325000000E1	2.697481795E-2	3.189278182E-3
3.326000000E1	2.697497712E-2	3.200215086E-3
3.327000000E1	2.697503322E-2	5.813665688E-3
3.328000000E1	2.699496438E-2	9.066162163E-3
3.329000000E1	2.700296341E-2	1.991105132E-2
3.330000000E1	2.700387139E-2	3.871191670E-2
3.331000000E1	2.689940928E-2	4.695059375E-2
3.332000000E1	2.691928303E-2	3.272011616E-2
3.333000000E1	2.692858026E-2	2.860027397E-2
3.334000000E1	2.694905131E-2	5.019437973E-2
3.335000000E1	2.684935383E-2	4.942059026E-2
3.336000000E1	2.688398720E-2	3.132839056E-2
3.337000000E1	2.690688275E-2	5.983840094E-2
3.338000000E1	2.681653541E-2	6.702157630E-2
3.339000000E1	2.684776437E-2	6.262363471E-2
3.340000000E1	2.674067201E-2	6.908674203E-2
3.341000000E1	2.679818198E-2	4.762023543E-2
3.342000000E1	2.681821986E-2	7.019378661E-2
3.343000000E1	2.673563192E-2	7.163987025E-2
3.344000000E1	2.678725810E-2	7.445265416E-2
3.345000000E1	2.670858182E-2	7.252293361E-2
3.346000000E1	2.675149870E-2	7.950885335E-2
3.347000000E1	2.669997340E-2	9.813569160E-2
3.348000000E1	2.657883870E-2	8.175289447E-2
3.349000000E1	2.664821528E-2	1.080934361E-1
3.350000000E1	2.660348063E-2	1.062222432E-1
3.351000000E1	2.664836289E-2	8.144228869E-2
3.352000000E1	2.659378442E-2	1.045110662E-1
3.353000000E1	2.651463261E-2	1.022461956E-1
3.354000000E1	2.655306293E-2	8.642023800E-2
3.355000000E1	2.651458992E-2	1.169385892E-1
3.356000000E1	2.645410828E-2	1.290771631E-1
3.357000000E1	2.641478824E-2	1.043445201E-1
3.358000000E1	2.645932653E-2	9.601239804E-2
3.359000000E1	2.642223057E-2	1.204016349E-1
3.360000000E1	2.635399362E-2	1.370615509E-1
3.361000000E1	2.630967900E-2	1.243798073E-1
3.362000000E1	2.624534284E-2	1.131916767E-1
3.363000000E1	2.630619034E-2	1.127870575E-1
3.364000000E1	2.628233365E-2	1.228449619E-1
3.365000000E1	2.623639887E-2	1.383460010E-1
3.366000000E1	2.619470279E-2	1.396349849E-1
3.367000000E1	2.615367974E-2	1.424894883E-1
3.368000000E1	2.613616750E-2	1.436659888E-1
3.369000000E1	2.609734892E-2	1.296956870E-1
3.370000000E1	2.607593263E-2	1.235347939E-1
3.371000000E1	2.614220086E-2	1.222772148E-1
3.372000000E1	2.609160997E-2	1.208005992E-1
3.373000000E1	2.604555190E-2	1.354073208E-1
3.374000000E1	2.598471839E-2	1.444216781E-1
3.375000000E1	2.596308178E-2	1.419173497E-1
3.376000000E1	2.590585320E-2	1.409724215E-1
3.377000000E1	2.588836873E-2	1.325432846E-1
3.378000000E1	2.584280335E-2	1.431363825E-1
3.379000000E1	2.581507746E-2	1.340802553E-1
3.380000000E1	2.587141469E-2	1.032214258E-1
3.381000000E1	2.581587921E-2	1.189304683E-1
3.382000000E1	2.576207201E-2	1.394167567E-1
3.383000000E1	2.571918209E-2	1.448444893E-1
3.384000000E1	2.568073449E-2	1.410452784E-1
3.385000000E1	2.564655685E-2	1.290189094E-1
3.386000000E1	2.561305046E-2	1.139615030E-1
3.387000000E1	2.567894001E-2	1.048602987E-1
3.388000000E1	2.560934604E-2	1.200107195E-1
3.389000000E1	2.558044088E-2	1.357484418E-1
3.390000000E1	2.554951618E-2	1.305206272E-1
3.391000000E1	2.550162230E-2	1.049402283E-1
3.392000000E1	2.557769912E-2	1.005176664E-1
3.393000000E1	2.552715085E-2	1.202544172E-1
3.394000000E1	2.547438362E-2	1.230743724E-1
3.395000000E1	2.542817600E-2	1.033494066E-1
3.396000000E1	2.554191030E-2	9.471815494E-2
3.397000000E1	2.541793744E-2	1.126570733E-1
3.398000000E1	2.536788790E-2	1.008801518E-1
3.399000000E1	2.545434017E-2	8.705127619E-2
3.400000000E1	2.533840919E-2	9.101157394E-2
3.401000000E1	2.533582194E-2	8.708861815E-2
3.402000000E1	2.534352880E-2	9.701844417E-2
3.403000000E1	2.525043788E-2	7.578395405E-2
3.404000000E1	2.531160868E-2	8.016473530E-2
3.405000000E1	2.520956794E-2	8.164680875E-2
3.406000000E1	2.526204534E-2	7.252974276E-2
3.407000000E1	2.515304241E-2	6.952617736E-2
3.408000000E1	2.520946859E-2	6.261824215E-2
3.409000000E1	2.513944631E-2	7.108698278E-2
3.410000000E1	2.515695227E-2	5.827714346E-2
3.411000000E1	2.519710690E-2	6.062718029E-2
3.412000000E1	2.505054006E-2	4.460414541E-2
3.413000000E1	2.510641044E-2	3.476412625E-2
3.414000000E1	2.518144465E-2	5.321280154E-2
3.415000000E1	2.503821888E-2	5.195258337E-2
3.416000000E1	2.504745495E-2	2.975543080E-2
3.417000000E1	2.506693939E-2	2.918954553E-2
3.418000000E1	2.509882570E-2	4.159432340E-2
3.419000000E1	2.498671123E-2	4.235096300E-2
3.420000000E1	2.499575563E-2	2.242316485E-2
3.421000000E1	2.499880027E-2	9.863308348E-3
3.422000000E1	2.502702239E-2	8.561105748E-3
3.423000000E1	2.502801309E-2	2.182054771E-3
3.424000000E1	2.503177432E-2	1.351719659E-3
3.425000000E1	2.502975157E-2	6.531739757E-4
3.426000000E1	2.501976406E-2	2.383112063E-3
3.427000000E1	2.501693194E-2	3.837485511E-3
3.428000000E1	2.500578173E-2	4.222462569E-3
3.429000000E1	2.500535287E-2	4.349970554E-3
3.430000000E1	2.498314889E-2	5.467668509E-3
3.431000000E1	2.497228358E-2	4.299221940E-3
3.432000000E1	2.496996281E-2	6.509257345E-3
3.433000000E1	2.494140377E-2	1.911830581E-2
3.434000000E1	2.492875287E-2	2.794139483E-2
3.435000000E1	2.490484516E-2	3.082084501E-2
3.436000000E1	2.503603714E-2	3.611260841E-2
3.437000000E1	2.501494693E-2	2.586553911E-2
3.438000000E1	2.498962097E-2	1.398796390E-2
3.439000000E1	2.497977905E-2	2.662746871E-2
3.440000000E1	2.493856826E-2	5.341636068E-2
3.441000000E1	2.506291008E-2	4.490196937E-2
3.442000000E1	2.502726755E-2	2.649907585E-2
3.443000000E1	2.498374086E-2	6.318657683E-2
3.444000000E1	2.507465053E-2	6.131817415E-2
3.445000000E1	2.504612081E-2	3.198339381E-2
3.446000000E1	2.499995452E-2	6.544487731E-2
3.447000000E1	2.510987421E-2	6.217017579E-2
3.448000000E1	2.505624258E-2	6.543724220E-2
3.449000000E1	2.515067767E-2	6.931932526E-2
3.450000000E1	2.512117091E-2	6.817121912E-2
3.451000000E1	2.519626706E-2	7.767818068E-2
3.452000000E1	2.513956112E-2	7.140123011E-2
3.453000000E1	2.522164992E-2	7.346647123E-2
3.454000000E1	2.518004390E-2	8.478952005E-2
3.455000000E1	2.523958097E-2	7.791556253E-2
3.456000000E1	2.519999929E-2	7.845043516E-2
3.457000000E1	2.527456083E-2	8.133886623E-2
3.458000000E1	2.521908400E-2	8.770707388E-2
3.459000000E1	2.529161630E-2	9.675216598E-2
3.460000000E1	2.518806681E-2	7.641848001E-2
3.461000000E1	2.528478510E-2	1.046693942E-1
3.462000000E1	2.533647773E-2	8.637106828E-2
3.463000000E1	2.529190852E-2	8.528348038E-2
3.464000000E1	2.536814949E-2	1.213037008E-1
3.465000000E1	2.541904959E-2	8.821442670E-2
3.466000000E1	2.535831905E-2	9.165177075E-2
3.467000000E1	2.543489334E-2	1.266385977E-1
3.468000000E1	2.550291302E-2	1.026135130E-1
3.469000000E1	2.540117983E-2	8.954837949E-2
3.470000000E1	2.548350969E-2	1.146031814E-1
3.471000000E1	2.556989862E-2	9.919325819E-2
3.472000000E1	2.548667390E-2	8.671819672E-2
3.473000000E1	2.558929805E-2	1.164072750E-1
3.474000000E1	2.565500939E-2	1.079411191E-1
3.475000000E1	2.559568452E-2	8.929828430E-2
3.476000000E1	2.564967517E-2	1.112258635E-1
3.477000000E1	2.574310823E-2	1.242894316E-1
3.478000000E1	2.578938265E-2	9.933285673E-2
3.479000000E1	2.573740061E-2	9.452820107E-2
3.480000000E1	2.580894138E-2	1.224977930E-1
3.481000000E1	2.585698089E-2	1.074267338E-1
3.482000000E1	2.580217831E-2	8.333549719E-2
3.483000000E1	2.587416983E-2	1.105803744E-1
3.484000000E1	2.593059209E-2	1.059627871E-1
3.485000000E1	2.589141874E-2	8.468453834E-2
3.486000000E1	2.594394018E-2	1.124598875E-1
3.487000000E1	2.600685113E-2	1.043245865E-1
3.488000000E1	2.595322108E-2	8.312668617E-2
3.489000000E1	2.600705064E-2	1.078389174E-1
3.490000000E1	2.606620119E-2	9.797823343E-2
3.491000000E1	2.602524102E-2	8.565361200E-2
3.492000000E1	2.608350984E-2	1.053368622E-1
3.493000000E1	2.617236844E-2	9.098818804E-2
3.494000000E1	2.611442370E-2	9.307246996E-2
3.495000000E1	2.616587150E-2	1.141587198E-1
3.496000000E1	2.624060017E-2	8.705890846E-2
3.497000000E1	2.617255971E-2	8.858508129E-2
3.498000000E1	2.626903694E-2	8.617300663E-2
3.499000000E1	2.619985418E-2	7.740087366E-2
3.500000000E1	2.629244127E-2	9.444821917E-2
3.501000000E1	2.637679245E-2	8.316348736E-2
3.502000000E1	2.629764929E-2	8.875199346E-2
3.503000000E1	2.639648359E-2	7.492220476E-2
3.504000000E1	2.635308729E-2	7.998316856E-2
3.505000000E1	2.643298796E-2	7.665645869E-2
3.506000000E1	2.637840570E-2	7.353916556E-2
3.507000000E1	2.647142220E-2	7.147657913E-2
3.508000000E1	2.641021647E-2	4.089164935E-2
3.509000000E1	2.640325624E-2	6.654800590E-2
3.510000000E1	2.649013998E-2	6.037544670E-2
3.511000000E1	2.644757935E-2	4.835231247E-2
3.512000000E1	2.659448777E-2	6.303199921E-2
3.513000000E1	2.651149376E-2	3.970973332E-2
3.514000000E1	2.649522762E-2	3.205832436E-2
3.515000000E1	2.646733590E-2	5.633111399E-2
3.516000000E1	2.655488838E-2	4.629748913E-2
3.517000000E1	2.652178485E-2	2.177625483E-2
3.518000000E1	2.650786243E-2	2.568963034E-2
3.519000000E1	2.648980765E-2	3.439370647E-2
3.520000000E1	2.666585892E-2	4.315774069E-2
3.521000000E1	2.659490339E-2	3.180644969E-2
3.522000000E1	2.657989285E-2	9.631691278E-3
3.523000000E1	2.656577780E-2	4.981536805E-3
3.524000000E1	2.654906195E-2	1.395303067E-3
3.525000000E1	2.654763651E-2	2.492588967E-3
3.526000000E1	2.653098505E-2	4.818244414E-3
3.527000000E1	2.652978403E-2	8.307075719E-4
3.528000000E1	2.653452987E-2	2.134691525E-3
3.529000000E1	2.653282829E-2	2.595615751E-3
3.530000000E1	2.654252152E-2	3.987222893E-3
3.531000000E1	2.654141644E-2	3.628725979E-3
3.532000000E1	2.654283754E-2	1.882629501E-3
3.533000000E1	2.654153026E-2	2.745303515E-3
3.534000000E1	2.656333566E-2	5.510902039E-3
3.535000000E1	2.657889873E-2	4.073985663E-3
3.536000000E1	2.657180442E-2	7.067450808E-3
3.537000000E1	2.658056417E-2	4.938500378E-3
3.538000000E1	2.657470009E-2	1.388052000E-2
3.539000000E1	2.660232641E-2	2.171228282E-2
3.540000000E1	2.662287743E-2	2.955168737E-2
3.541000000E1	2.648325440E-2	4.173200666E-2
3.542000000E1	2.651968265E-2	2.450683999E-2
3.543000000E1	2.651904259E-2	1.634271605E-2
3.544000000E1	2.652525367E-2	4.652724944E-2
3.545000000E1	2.641701676E-2	5.805593930E-2
3.546000000E1	2.647073448E-2	3.104354078E-2
3.547000000E1	2.649386196E-2	2.618200605E-2
3.548000000E1	2.651535848E-2	5.309433416E-2
3.549000000E1	2.639842378E-2	5.091691094E-2
3.550000000E1	2.643140898E-2	4.230656136E-2
3.551000000E1	2.646992729E-2	6.352733789E-2
3.552000000E1	2.637561429E-2	5.209389312E-2
3.553000000E1	2.642047987E-2	3.144044637E-2
3.554000000E1	2.643646657E-2	6.593218495E-2
3.555000000E1	2.634969357E-2	6.366773900E-2
3.556000000E1	2.637642210E-2	6.603221579E-2
3.557000000E1	2.629458425E-2	7.140782096E-2
3.558000000E1	2.634120422E-2	6.286789999E-2
3.559000000E1	2.623603610E-2	7.363377117E-2
3.560000000E1	2.630986905E-2	8.654103731E-2
3.561000000E1	2.622894710E-2	7.743033985E-2
3.562000000E1	2.627389177E-2	7.284628093E-2
3.563000000E1	2.617038309E-2	7.539516693E-2
3.564000000E1	2.623933800E-2	8.145770014E-2
3.565000000E1	2.617977820E-2	7.691663481E-2
3.566000000E1	2.621883743E-2	7.632245511E-2
3.567000000E1	2.611357997E-2	7.977359291E-2
3.568000000E1	2.616897225E-2	8.138246529E-2
3.569000000E1	2.611242717E-2	8.265524468E-2
3.570000000E1	2.615794549E-2	7.573986048E-2
3.571000000E1	2.608704589E-2	8.683044085E-2
3.572000000E1	2.616331693E-2	7.689543925E-2
3.573000000E1	2.607102968E-2	6.806905053E-2
3.574000000E1	2.609952527E-2	7.566454682E-2
3.575000000E1	2.603402008E-2	8.010715366E-2
3.576000000E1	2.609446087E-2	7.423177795E-2
3.577000000E1	2.597833551E-2	7.888403846E-2
3.578000000E1	2.604565725E-2	7.620041099E-2
3.579000000E1	2.597706709E-2	7.737047152E-2
3.580000000E1	2.603376198E-2	7.448798776E-2
3.581000000E1	2.592360027E-2	7.206927002E-2
3.582000000E1	2.597779155E-2	7.541029513E-2
3.583000000E1	2.590958351E-2	7.300895934E-2
3.584000000E1	2.595435815E-2	7.422343756E-2
3.585000000E1	2.585226789E-2	8.666239606E-2
3.586000000E1	2.579826998E-2	8.164631421E-2
3.587000000E1	2.584179226E-2	9.110549636E-2
3.588000000E1	2.575899650E-2	7.746615919E-2
3.589000000E1	2.580550709E-2	8.285908557E-2
3.590000000E1	2.574788218E-2	7.969288026E-2
3.591000000E1	2.578568417E-2	7.783362722E-2
3.592000000E1	2.570853744E-2	9.060962713E-2
3.593000000E1	2.579107317E-2	7.647507474E-2
3.594000000E1	2.568204583E-2	6.037516857E-2
3.595000000E1	2.570897555E-2	7.249038315E-2
3.596000000E1	2.563680023E-2	7.362588640E-2
3.597000000E1	2.568099637E-2	7.167200739E-2
3.598000000E1	2.560160878E-2	6.847501029E-2
3.599000000E1	2.564859744E-2	6.853975683E-2
3.600000000E1	2.557564059E-2	7.515214469E-2
3.601000000E1	2.560593045E-2	5.460227774E-2
3.602000000E1	2.553224129E-2	6.957080434E-2
3.603000000E1	2.556087941E-2	5.574451560E-2
3.604000000E1	2.560945520E-2	6.374126097E-2
3.605000000E1	2.550077616E-2	6.220323793E-2
3.606000000E1	2.555772379E-2	4.762425849E-2
3.607000000E1	2.560635618E-2	6.001693855E-2
3.608000000E1	2.548124287E-2	4.174832056E-2
3.609000000E1	2.551440337E-2	4.491528745E-2
3.610000000E1	2.558480486E-2	6.239355009E-2
3.611000000E1	2.545429404E-2	4.219015135E-2
3.612000000E1	2.546597605E-2	2.230967161E-2
3.613000000E1	2.549971425E-2	3.055347583E-2
3.614000000E1	2.552533999E-2	4.658237574E-2
3.615000000E1	2.540638150E-2	4.010957061E-2
3.616000000E1	2.542831393E-2	2.083656806E-2
3.617000000E1	2.543962478E-2	1.807079122E-2
3.618000000E1	2.548656497E-2	3.011297723E-2
3.619000000E1	2.549478763E-2	2.673205976E-2
3.620000000E1	2.539046458E-2	3.556694114E-2
3.621000000E1	2.538042261E-2	3.259693532E-2
3.622000000E1	2.539399394E-2	6.345700769E-3
3.623000000E1	2.538712179E-2	3.271041483E-3
3.624000000E1	2.539381250E-2	1.704399272E-3
3.625000000E1	2.538387400E-2	2.358292123E-4
3.626000000E1	2.538980478E-2	1.533140809E-4
3.627000000E1	2.538370888E-2	5.128754117E-4
3.628000000E1	2.537961427E-2	8.063481948E-4
